genre,subgenre,prompt,tags,mv,pair_group
classical,contemporary classical,"contemporary classical, serene atmosphere, featuring minimalist piano ostinato with slow-moving string layers","classical, baroque, harpsichord",chirp-v5,classical
classical,minimalist,"minimalist classical, serene atmosphere, featuring minimalist piano ostinato with slow-moving string layers","classical, chamber, quartet",chirp-v5,classical
classical,neoclassical,"neoclassical, serene atmosphere, featuring minimalist piano ostinato with slow-moving string layers","classical, minimalist, contemporary",chirp-v5,classical
classical,impressionist,"impressionist classical, serene atmosphere, featuring minimalist piano ostinato with slow-moving string layers","classical, orchestral, strings",chirp-v5,classical
classical,chamber music,"chamber music classical, serene atmosphere, featuring minimalist piano ostinato with slow-moving string layers","classical, piano, solo",chirp-v5,classical
classical,symphonic,"symphonic classical, serene atmosphere, featuring minimalist piano ostinato with slow-moving string layers","classical, baroque, harpsichord",chirp-v5,classical
classical,early music,"early music classical, serene atmosphere, featuring minimalist piano ostinato with slow-moving string layers","classical, chamber, quartet",chirp-v5,classical
classical,modern classical,"modern classical, serene atmosphere, featuring minimalist piano ostinato with slow-moving string layers","classical, minimalist, contemporary",chirp-v5,classical
classical,baroque,"baroque classical, contemplative atmosphere, featuring minimalist piano ostinato with slow-moving string layers","classical, orchestral, strings",chirp-v5,classical
classical,romantic,"romantic classical, contemplative atmosphere, featuring minimalist piano ostinato with slow-moving string layers","classical, piano, solo",chirp-v5,classical
classical,contemporary classical,"contemporary classical, contemplative atmosphere, featuring minimalist piano ostinato with slow-moving string layers","classical, baroque, harpsichord",chirp-v5,classical
classical,minimalist,"minimalist classical, contemplative atmosphere, featuring minimalist piano ostinato with slow-moving string layers","classical, chamber, quartet",chirp-v5,classical
classical,neoclassical,"neoclassical, contemplative atmosphere, featuring minimalist piano ostinato with slow-moving string layers","classical, minimalist, contemporary",chirp-v5,classical
classical,impressionist,"impressionist classical, contemplative atmosphere, featuring minimalist piano ostinato with slow-moving string layers","classical, orchestral, strings",chirp-v5,classical
classical,chamber music,"chamber music classical, contemplative atmosphere, featuring minimalist piano ostinato with slow-moving string layers","classical, piano, solo",chirp-v5,classical
classical,symphonic,"symphonic classical, contemplative atmosphere, featuring minimalist piano ostinato with slow-moving string layers","classical, baroque, harpsichord",chirp-v5,classical
classical,early music,"early music classical, contemplative atmosphere, featuring minimalist piano ostinato with slow-moving string layers","classical, chamber, quartet",chirp-v5,classical
classical,modern classical,"modern classical, contemplative atmosphere, featuring minimalist piano ostinato with slow-moving string layers","classical, minimalist, contemporary",chirp-v5,classical
classical,baroque,"baroque classical, dramatic atmosphere, featuring minimalist piano ostinato with slow-moving string layers","classical, orchestral, strings",chirp-v5,classical
classical,romantic,"romantic classical, dramatic atmosphere, featuring minimalist piano ostinato with slow-moving string layers","classical, piano, solo",chirp-v5,classical
classical,contemporary classical,"contemporary classical, dramatic atmosphere, featuring minimalist piano ostinato with slow-moving string layers","classical, baroque, harpsichord",chirp-v5,classical
classical,minimalist,"minimalist classical, dramatic atmosphere, featuring minimalist piano ostinato with slow-moving string layers","classical, chamber, quartet",chirp-v5,classical
classical,neoclassical,"neoclassical, dramatic atmosphere, featuring minimalist piano ostinato with slow-moving string layers","classical, minimalist, contemporary",chirp-v5,classical
classical,impressionist,"impressionist classical, dramatic atmosphere, featuring minimalist piano ostinato with slow-moving string layers","classical, orchestral, strings",chirp-v5,classical
classical,chamber music,"chamber music classical, dramatic atmosphere, featuring minimalist piano ostinato with slow-moving string layers","classical, piano, solo",chirp-v5,classical
classical,symphonic,"symphonic classical, dramatic atmosphere, featuring minimalist piano ostinato with slow-moving string layers","classical, baroque, harpsichord",chirp-v5,classical
classical,early music,"early music classical, dramatic atmosphere, featuring minimalist piano ostinato with slow-moving string layers","classical, chamber, quartet",chirp-v5,classical
classical,modern classical,"modern classical, dramatic atmosphere, featuring minimalist piano ostinato with slow-moving string layers","classical, minimalist, contemporary",chirp-v5,classical
classical,baroque,"baroque classical, ethereal atmosphere, featuring minimalist piano ostinato with slow-moving string layers","classical, orchestral, strings",chirp-v5,classical
classical,romantic,"romantic classical, ethereal atmosphere, featuring minimalist piano ostinato with slow-moving string layers","classical, piano, solo",chirp-v5,classical
classical,contemporary classical,"contemporary classical, ethereal atmosphere, featuring minimalist piano ostinato with slow-moving string layers","classical, baroque, harpsichord",chirp-v5,classical
classical,minimalist,"minimalist classical, ethereal atmosphere, featuring minimalist piano ostinato with slow-moving string layers","classical, chamber, quartet",chirp-v5,classical
classical,neoclassical,"neoclassical, ethereal atmosphere, featuring minimalist piano ostinato with slow-moving string layers","classical, minimalist, contemporary",chirp-v5,classical
classical,impressionist,"impressionist classical, ethereal atmosphere, featuring minimalist piano ostinato with slow-moving string layers","classical, orchestral, strings",chirp-v5,classical
classical,chamber music,"chamber music classical, ethereal atmosphere, featuring minimalist piano ostinato with slow-moving string layers","classical, piano, solo",chirp-v5,classical
classical,symphonic,"symphonic classical, ethereal atmosphere, featuring minimalist piano ostinato with slow-moving string layers","classical, baroque, harpsichord",chirp-v5,classical
classical,early music,"early music classical, ethereal atmosphere, featuring minimalist piano ostinato with slow-moving string layers","classical, chamber, quartet",chirp-v5,classical
classical,modern classical,"modern classical, ethereal atmosphere, featuring minimalist piano ostinato with slow-moving string layers","classical, minimalist, contemporary",chirp-v5,classical
classical,baroque,"baroque classical, melancholic atmosphere, featuring minimalist piano ostinato with slow-moving string layers","classical, orchestral, strings",chirp-v5,classical
classical,romantic,"romantic classical, melancholic atmosphere, featuring minimalist piano ostinato with slow-moving string layers","classical, piano, solo",chirp-v5,classical
classical,contemporary classical,"contemporary classical, melancholic atmosphere, featuring minimalist piano ostinato with slow-moving string layers","classical, baroque, harpsichord",chirp-v5,classical
classical,minimalist,"minimalist classical, melancholic atmosphere, featuring minimalist piano ostinato with slow-moving string layers","classical, chamber, quartet",chirp-v5,classical
classical,neoclassical,"neoclassical, melancholic atmosphere, featuring minimalist piano ostinato with slow-moving string layers","classical, minimalist, contemporary",chirp-v5,classical
classical,impressionist,"impressionist classical, melancholic atmosphere, featuring minimalist piano ostinato with slow-moving string layers","classical, orchestral, strings",chirp-v5,classical
classical,chamber music,"chamber music classical, melancholic atmosphere, featuring minimalist piano ostinato with slow-moving string layers","classical, piano, solo",chirp-v5,classical
classical,symphonic,"symphonic classical, melancholic atmosphere, featuring minimalist piano ostinato with slow-moving string layers","classical, baroque, harpsichord",chirp-v5,classical
classical,early music,"early music classical, melancholic atmosphere, featuring minimalist piano ostinato with slow-moving string layers","classical, chamber, quartet",chirp-v5,classical
classical,modern classical,"modern classical, melancholic atmosphere, featuring minimalist piano ostinato with slow-moving string layers","classical, minimalist, contemporary",chirp-v5,classical
classical,baroque,"baroque classical, triumphant atmosphere, featuring minimalist piano ostinato with slow-moving string layers","classical, orchestral, strings",chirp-v5,classical
classical,romantic,"romantic classical, triumphant atmosphere, featuring minimalist piano ostinato with slow-moving string layers","classical, piano, solo",chirp-v5,classical
classical,contemporary classical,"contemporary classical, triumphant atmosphere, featuring minimalist piano ostinato with slow-moving string layers","classical, baroque, harpsichord",chirp-v5,classical
classical,minimalist,"minimalist classical, triumphant atmosphere, featuring minimalist piano ostinato with slow-moving string layers","classical, chamber, quartet",chirp-v5,classical
classical,neoclassical,"neoclassical, triumphant atmosphere, featuring minimalist piano ostinato with slow-moving string layers","classical, minimalist, contemporary",chirp-v5,classical
classical,impressionist,"impressionist classical, triumphant atmosphere, featuring minimalist piano ostinato with slow-moving string layers","classical, orchestral, strings",chirp-v5,classical
classical,chamber music,"chamber music classical, triumphant atmosphere, featuring minimalist piano ostinato with slow-moving string layers","classical, piano, solo",chirp-v5,classical
classical,symphonic,"symphonic classical, triumphant atmosphere, featuring minimalist piano ostinato with slow-moving string layers","classical, baroque, harpsichord",chirp-v5,classical
classical,early music,"early music classical, triumphant atmosphere, featuring minimalist piano ostinato with slow-moving string layers","classical, chamber, quartet",chirp-v5,classical
classical,modern classical,"modern classical, triumphant atmosphere, featuring minimalist piano ostinato with slow-moving string layers","classical, minimalist, contemporary",chirp-v5,classical
classical,baroque,"baroque classical, intimate atmosphere, featuring minimalist piano ostinato with slow-moving string layers","classical, orchestral, strings",chirp-v5,classical
classical,romantic,"romantic classical, intimate atmosphere, featuring minimalist piano ostinato with slow-moving string layers","classical, piano, solo",chirp-v5,classical
classical,contemporary classical,"contemporary classical, intimate atmosphere, featuring minimalist piano ostinato with slow-moving string layers","classical, baroque, harpsichord",chirp-v5,classical
classical,minimalist,"minimalist classical, intimate atmosphere, featuring minimalist piano ostinato with slow-moving string layers","classical, chamber, quartet",chirp-v5,classical
classical,neoclassical,"neoclassical, intimate atmosphere, featuring minimalist piano ostinato with slow-moving string layers","classical, minimalist, contemporary",chirp-v5,classical
classical,impressionist,"impressionist classical, intimate atmosphere, featuring minimalist piano ostinato with slow-moving string layers","classical, orchestral, strings",chirp-v5,classical
classical,chamber music,"chamber music classical, intimate atmosphere, featuring minimalist piano ostinato with slow-moving string layers","classical, piano, solo",chirp-v5,classical
classical,symphonic,"symphonic classical, intimate atmosphere, featuring minimalist piano ostinato with slow-moving string layers","classical, baroque, harpsichord",chirp-v5,classical
classical,early music,"early music classical, intimate atmosphere, featuring minimalist piano ostinato with slow-moving string layers","classical, chamber, quartet",chirp-v5,classical
classical,modern classical,"modern classical, intimate atmosphere, featuring minimalist piano ostinato with slow-moving string layers","classical, minimalist, contemporary",chirp-v5,classical
classical,baroque,"baroque classical, tense atmosphere, featuring minimalist piano ostinato with slow-moving string layers","classical, orchestral, strings",chirp-v5,classical
classical,romantic,"romantic classical, tense atmosphere, featuring minimalist piano ostinato with slow-moving string layers","classical, piano, solo",chirp-v5,classical
classical,contemporary classical,"contemporary classical, tense atmosphere, featuring minimalist piano ostinato with slow-moving string layers","classical, baroque, harpsichord",chirp-v5,classical
classical,minimalist,"minimalist classical, tense atmosphere, featuring minimalist piano ostinato with slow-moving string layers","classical, chamber, quartet",chirp-v5,classical
classical,neoclassical,"neoclassical, tense atmosphere, featuring minimalist piano ostinato with slow-moving string layers","classical, minimalist, contemporary",chirp-v5,classical
classical,impressionist,"impressionist classical, tense atmosphere, featuring minimalist piano ostinato with slow-moving string layers","classical, orchestral, strings",chirp-v5,classical
classical,chamber music,"chamber music classical, tense atmosphere, featuring minimalist piano ostinato with slow-moving string layers","classical, piano, solo",chirp-v5,classical
classical,symphonic,"symphonic classical, tense atmosphere, featuring minimalist piano ostinato with slow-moving string layers","classical, baroque, harpsichord",chirp-v5,classical
classical,early music,"early music classical, tense atmosphere, featuring minimalist piano ostinato with slow-moving string layers","classical, chamber, quartet",chirp-v5,classical
classical,modern classical,"modern classical, tense atmosphere, featuring minimalist piano ostinato with slow-moving string layers","classical, minimalist, contemporary",chirp-v5,classical
classical,baroque,"baroque classical, transcendent atmosphere, featuring minimalist piano ostinato with slow-moving string layers","classical, orchestral, strings",chirp-v5,classical
classical,romantic,"romantic classical, transcendent atmosphere, featuring minimalist piano ostinato with slow-moving string layers","classical, piano, solo",chirp-v5,classical
classical,contemporary classical,"contemporary classical, transcendent atmosphere, featuring minimalist piano ostinato with slow-moving string layers","classical, baroque, harpsichord",chirp-v5,classical
classical,minimalist,"minimalist classical, transcendent atmosphere, featuring minimalist piano ostinato with slow-moving string layers","classical, chamber, quartet",chirp-v5,classical
classical,neoclassical,"neoclassical, transcendent atmosphere, featuring minimalist piano ostinato with slow-moving string layers","classical, minimalist, contemporary",chirp-v5,classical
classical,impressionist,"impressionist classical, transcendent atmosphere, featuring minimalist piano ostinato with slow-moving string layers","classical, orchestral, strings",chirp-v5,classical
classical,chamber music,"chamber music classical, transcendent atmosphere, featuring minimalist piano ostinato with slow-moving string layers","classical, piano, solo",chirp-v5,classical
classical,symphonic,"symphonic classical, transcendent atmosphere, featuring minimalist piano ostinato with slow-moving string layers","classical, baroque, harpsichord",chirp-v5,classical
classical,early music,"early music classical, transcendent atmosphere, featuring minimalist piano ostinato with slow-moving string layers","classical, chamber, quartet",chirp-v5,classical
classical,modern classical,"modern classical, transcendent atmosphere, featuring minimalist piano ostinato with slow-moving string layers","classical, minimalist, contemporary",chirp-v5,classical
classical,baroque,"baroque classical, majestic atmosphere, featuring full string orchestra with sweeping melodic lines","classical, orchestral, strings",chirp-v5,classical
classical,romantic,"romantic classical, majestic atmosphere, featuring full string orchestra with sweeping melodic lines","classical, piano, solo",chirp-v5,classical
classical,contemporary classical,"contemporary classical, majestic atmosphere, featuring full string orchestra with sweeping melodic lines","classical, baroque, harpsichord",chirp-v5,classical
classical,minimalist,"minimalist classical, majestic atmosphere, featuring full string orchestra with sweeping melodic lines","classical, chamber, quartet",chirp-v5,classical
classical,neoclassical,"neoclassical, majestic atmosphere, featuring full string orchestra with sweeping melodic lines","classical, minimalist, contemporary",chirp-v5,classical
classical,impressionist,"impressionist classical, majestic atmosphere, featuring full string orchestra with sweeping melodic lines","classical, orchestral, strings",chirp-v5,classical
classical,chamber music,"chamber music classical, majestic atmosphere, featuring full string orchestra with sweeping melodic lines","classical, piano, solo",chirp-v5,classical
classical,symphonic,"symphonic classical, majestic atmosphere, featuring full string orchestra with sweeping melodic lines","classical, baroque, harpsichord",chirp-v5,classical
classical,early music,"early music classical, majestic atmosphere, featuring full string orchestra with sweeping melodic lines","classical, chamber, quartet",chirp-v5,classical
classical,modern classical,"modern classical, majestic atmosphere, featuring full string orchestra with sweeping melodic lines","classical, minimalist, contemporary",chirp-v5,classical
classical,baroque,"baroque classical, serene atmosphere, featuring full string orchestra with sweeping melodic lines","classical, orchestral, strings",chirp-v5,classical
classical,romantic,"romantic classical, serene atmosphere, featuring full string orchestra with sweeping melodic lines","classical, piano, solo",chirp-v5,classical
classical,contemporary classical,"contemporary classical, serene atmosphere, featuring full string orchestra with sweeping melodic lines","classical, baroque, harpsichord",chirp-v5,classical
classical,minimalist,"minimalist classical, serene atmosphere, featuring full string orchestra with sweeping melodic lines","classical, chamber, quartet",chirp-v5,classical
classical,neoclassical,"neoclassical, serene atmosphere, featuring full string orchestra with sweeping melodic lines","classical, minimalist, contemporary",chirp-v5,classical
classical,impressionist,"impressionist classical, serene atmosphere, featuring full string orchestra with sweeping melodic lines","classical, orchestral, strings",chirp-v5,classical
classical,chamber music,"chamber music classical, serene atmosphere, featuring full string orchestra with sweeping melodic lines","classical, piano, solo",chirp-v5,classical
classical,symphonic,"symphonic classical, serene atmosphere, featuring full string orchestra with sweeping melodic lines","classical, baroque, harpsichord",chirp-v5,classical
classical,early music,"early music classical, serene atmosphere, featuring full string orchestra with sweeping melodic lines","classical, chamber, quartet",chirp-v5,classical
classical,modern classical,"modern classical, serene atmosphere, featuring full string orchestra with sweeping melodic lines","classical, minimalist, contemporary",chirp-v5,classical
classical,baroque,"baroque classical, contemplative atmosphere, featuring full string orchestra with sweeping melodic lines","classical, orchestral, strings",chirp-v5,classical
classical,romantic,"romantic classical, contemplative atmosphere, featuring full string orchestra with sweeping melodic lines","classical, piano, solo",chirp-v5,classical
classical,contemporary classical,"contemporary classical, contemplative atmosphere, featuring full string orchestra with sweeping melodic lines","classical, baroque, harpsichord",chirp-v5,classical
classical,minimalist,"minimalist classical, contemplative atmosphere, featuring full string orchestra with sweeping melodic lines","classical, chamber, quartet",chirp-v5,classical
classical,neoclassical,"neoclassical, contemplative atmosphere, featuring full string orchestra with sweeping melodic lines","classical, minimalist, contemporary",chirp-v5,classical
classical,impressionist,"impressionist classical, contemplative atmosphere, featuring full string orchestra with sweeping melodic lines","classical, orchestral, strings",chirp-v5,classical
classical,chamber music,"chamber music classical, contemplative atmosphere, featuring full string orchestra with sweeping melodic lines","classical, piano, solo",chirp-v5,classical
classical,symphonic,"symphonic classical, contemplative atmosphere, featuring full string orchestra with sweeping melodic lines","classical, baroque, harpsichord",chirp-v5,classical
classical,early music,"early music classical, contemplative atmosphere, featuring full string orchestra with sweeping melodic lines","classical, chamber, quartet",chirp-v5,classical
classical,modern classical,"modern classical, contemplative atmosphere, featuring full string orchestra with sweeping melodic lines","classical, minimalist, contemporary",chirp-v5,classical
classical,baroque,"baroque classical, dramatic atmosphere, featuring full string orchestra with sweeping melodic lines","classical, orchestral, strings",chirp-v5,classical
classical,romantic,"romantic classical, dramatic atmosphere, featuring full string orchestra with sweeping melodic lines","classical, piano, solo",chirp-v5,classical
classical,contemporary classical,"contemporary classical, dramatic atmosphere, featuring full string orchestra with sweeping melodic lines","classical, baroque, harpsichord",chirp-v5,classical
classical,minimalist,"minimalist classical, dramatic atmosphere, featuring full string orchestra with sweeping melodic lines","classical, chamber, quartet",chirp-v5,classical
classical,neoclassical,"neoclassical, dramatic atmosphere, featuring full string orchestra with sweeping melodic lines","classical, minimalist, contemporary",chirp-v5,classical
classical,impressionist,"impressionist classical, dramatic atmosphere, featuring full string orchestra with sweeping melodic lines","classical, orchestral, strings",chirp-v5,classical
classical,chamber music,"chamber music classical, dramatic atmosphere, featuring full string orchestra with sweeping melodic lines","classical, piano, solo",chirp-v5,classical
classical,symphonic,"symphonic classical, dramatic atmosphere, featuring full string orchestra with sweeping melodic lines","classical, baroque, harpsichord",chirp-v5,classical
classical,early music,"early music classical, dramatic atmosphere, featuring full string orchestra with sweeping melodic lines","classical, chamber, quartet",chirp-v5,classical
classical,modern classical,"modern classical, dramatic atmosphere, featuring full string orchestra with sweeping melodic lines","classical, minimalist, contemporary",chirp-v5,classical
classical,baroque,"baroque classical, ethereal atmosphere, featuring full string orchestra with sweeping melodic lines","classical, orchestral, strings",chirp-v5,classical
classical,romantic,"romantic classical, ethereal atmosphere, featuring full string orchestra with sweeping melodic lines","classical, piano, solo",chirp-v5,classical
classical,contemporary classical,"contemporary classical, ethereal atmosphere, featuring full string orchestra with sweeping melodic lines","classical, baroque, harpsichord",chirp-v5,classical
classical,minimalist,"minimalist classical, ethereal atmosphere, featuring full string orchestra with sweeping melodic lines","classical, chamber, quartet",chirp-v5,classical
classical,neoclassical,"neoclassical, ethereal atmosphere, featuring full string orchestra with sweeping melodic lines","classical, minimalist, contemporary",chirp-v5,classical
classical,impressionist,"impressionist classical, ethereal atmosphere, featuring full string orchestra with sweeping melodic lines","classical, orchestral, strings",chirp-v5,classical
classical,chamber music,"chamber music classical, ethereal atmosphere, featuring full string orchestra with sweeping melodic lines","classical, piano, solo",chirp-v5,classical
classical,symphonic,"symphonic classical, ethereal atmosphere, featuring full string orchestra with sweeping melodic lines","classical, baroque, harpsichord",chirp-v5,classical
classical,early music,"early music classical, ethereal atmosphere, featuring full string orchestra with sweeping melodic lines","classical, chamber, quartet",chirp-v5,classical
classical,modern classical,"modern classical, ethereal atmosphere, featuring full string orchestra with sweeping melodic lines","classical, minimalist, contemporary",chirp-v5,classical
classical,baroque,"baroque classical, melancholic atmosphere, featuring full string orchestra with sweeping melodic lines","classical, orchestral, strings",chirp-v5,classical
classical,romantic,"romantic classical, melancholic atmosphere, featuring full string orchestra with sweeping melodic lines","classical, piano, solo",chirp-v5,classical
classical,contemporary classical,"contemporary classical, melancholic atmosphere, featuring full string orchestra with sweeping melodic lines","classical, baroque, harpsichord",chirp-v5,classical
classical,minimalist,"minimalist classical, melancholic atmosphere, featuring full string orchestra with sweeping melodic lines","classical, chamber, quartet",chirp-v5,classical
classical,neoclassical,"neoclassical, melancholic atmosphere, featuring full string orchestra with sweeping melodic lines","classical, minimalist, contemporary",chirp-v5,classical
classical,impressionist,"impressionist classical, melancholic atmosphere, featuring full string orchestra with sweeping melodic lines","classical, orchestral, strings",chirp-v5,classical
classical,chamber music,"chamber music classical, melancholic atmosphere, featuring full string orchestra with sweeping melodic lines","classical, piano, solo",chirp-v5,classical
classical,symphonic,"symphonic classical, melancholic atmosphere, featuring full string orchestra with sweeping melodic lines","classical, baroque, harpsichord",chirp-v5,classical
classical,early music,"early music classical, melancholic atmosphere, featuring full string orchestra with sweeping melodic lines","classical, chamber, quartet",chirp-v5,classical
classical,modern classical,"modern classical, melancholic atmosphere, featuring full string orchestra with sweeping melodic lines","classical, minimalist, contemporary",chirp-v5,classical
classical,baroque,"baroque classical, triumphant atmosphere, featuring full string orchestra with sweeping melodic lines","classical, orchestral, strings",chirp-v5,classical
classical,romantic,"romantic classical, triumphant atmosphere, featuring full string orchestra with sweeping melodic lines","classical, piano, solo",chirp-v5,classical
classical,contemporary classical,"contemporary classical, triumphant atmosphere, featuring full string orchestra with sweeping melodic lines","classical, baroque, harpsichord",chirp-v5,classical
classical,minimalist,"minimalist classical, triumphant atmosphere, featuring full string orchestra with sweeping melodic lines","classical, chamber, quartet",chirp-v5,classical
classical,neoclassical,"neoclassical, triumphant atmosphere, featuring full string orchestra with sweeping melodic lines","classical, minimalist, contemporary",chirp-v5,classical
classical,impressionist,"impressionist classical, triumphant atmosphere, featuring full string orchestra with sweeping melodic lines","classical, orchestral, strings",chirp-v5,classical
classical,chamber music,"chamber music classical, triumphant atmosphere, featuring full string orchestra with sweeping melodic lines","classical, piano, solo",chirp-v5,classical
classical,symphonic,"symphonic classical, triumphant atmosphere, featuring full string orchestra with sweeping melodic lines","classical, baroque, harpsichord",chirp-v5,classical
classical,early music,"early music classical, triumphant atmosphere, featuring full string orchestra with sweeping melodic lines","classical, chamber, quartet",chirp-v5,classical
classical,modern classical,"modern classical, triumphant atmosphere, featuring full string orchestra with sweeping melodic lines","classical, minimalist, contemporary",chirp-v5,classical
classical,baroque,"baroque classical, intimate atmosphere, featuring full string orchestra with sweeping melodic lines","classical, orchestral, strings",chirp-v5,classical
classical,romantic,"romantic classical, intimate atmosphere, featuring full string orchestra with sweeping melodic lines","classical, piano, solo",chirp-v5,classical
classical,contemporary classical,"contemporary classical, intimate atmosphere, featuring full string orchestra with sweeping melodic lines","classical, baroque, harpsichord",chirp-v5,classical
classical,minimalist,"minimalist classical, intimate atmosphere, featuring full string orchestra with sweeping melodic lines","classical, chamber, quartet",chirp-v5,classical
classical,neoclassical,"neoclassical, intimate atmosphere, featuring full string orchestra with sweeping melodic lines","classical, minimalist, contemporary",chirp-v5,classical
classical,impressionist,"impressionist classical, intimate atmosphere, featuring full string orchestra with sweeping melodic lines","classical, orchestral, strings",chirp-v5,classical
classical,chamber music,"chamber music classical, intimate atmosphere, featuring full string orchestra with sweeping melodic lines","classical, piano, solo",chirp-v5,classical
classical,symphonic,"symphonic classical, intimate atmosphere, featuring full string orchestra with sweeping melodic lines","classical, baroque, harpsichord",chirp-v5,classical
classical,early music,"early music classical, intimate atmosphere, featuring full string orchestra with sweeping melodic lines","classical, chamber, quartet",chirp-v5,classical
classical,modern classical,"modern classical, intimate atmosphere, featuring full string orchestra with sweeping melodic lines","classical, minimalist, contemporary",chirp-v5,classical
classical,baroque,"baroque classical, tense atmosphere, featuring full string orchestra with sweeping melodic lines","classical, orchestral, strings",chirp-v5,classical
classical,romantic,"romantic classical, tense atmosphere, featuring full string orchestra with sweeping melodic lines","classical, piano, solo",chirp-v5,classical
classical,contemporary classical,"contemporary classical, tense atmosphere, featuring full string orchestra with sweeping melodic lines","classical, baroque, harpsichord",chirp-v5,classical
classical,minimalist,"minimalist classical, tense atmosphere, featuring full string orchestra with sweeping melodic lines","classical, chamber, quartet",chirp-v5,classical
classical,neoclassical,"neoclassical, tense atmosphere, featuring full string orchestra with sweeping melodic lines","classical, minimalist, contemporary",chirp-v5,classical
classical,impressionist,"impressionist classical, tense atmosphere, featuring full string orchestra with sweeping melodic lines","classical, orchestral, strings",chirp-v5,classical
classical,chamber music,"chamber music classical, tense atmosphere, featuring full string orchestra with sweeping melodic lines","classical, piano, solo",chirp-v5,classical
classical,symphonic,"symphonic classical, tense atmosphere, featuring full string orchestra with sweeping melodic lines","classical, baroque, harpsichord",chirp-v5,classical
classical,early music,"early music classical, tense atmosphere, featuring full string orchestra with sweeping melodic lines","classical, chamber, quartet",chirp-v5,classical
classical,modern classical,"modern classical, tense atmosphere, featuring full string orchestra with sweeping melodic lines","classical, minimalist, contemporary",chirp-v5,classical
classical,baroque,"baroque classical, transcendent atmosphere, featuring full string orchestra with sweeping melodic lines","classical, orchestral, strings",chirp-v5,classical
classical,romantic,"romantic classical, transcendent atmosphere, featuring full string orchestra with sweeping melodic lines","classical, piano, solo",chirp-v5,classical
classical,contemporary classical,"contemporary classical, transcendent atmosphere, featuring full string orchestra with sweeping melodic lines","classical, baroque, harpsichord",chirp-v5,classical
classical,minimalist,"minimalist classical, transcendent atmosphere, featuring full string orchestra with sweeping melodic lines","classical, chamber, quartet",chirp-v5,classical
classical,neoclassical,"neoclassical, transcendent atmosphere, featuring full string orchestra with sweeping melodic lines","classical, minimalist, contemporary",chirp-v5,classical
classical,impressionist,"impressionist classical, transcendent atmosphere, featuring full string orchestra with sweeping melodic lines","classical, orchestral, strings",chirp-v5,classical
classical,chamber music,"chamber music classical, transcendent atmosphere, featuring full string orchestra with sweeping melodic lines","classical, piano, solo",chirp-v5,classical
classical,symphonic,"symphonic classical, transcendent atmosphere, featuring full string orchestra with sweeping melodic lines","classical, baroque, harpsichord",chirp-v5,classical
classical,early music,"early music classical, transcendent atmosphere, featuring full string orchestra with sweeping melodic lines","classical, chamber, quartet",chirp-v5,classical
classical,modern classical,"modern classical, transcendent atmosphere, featuring full string orchestra with sweeping melodic lines","classical, minimalist, contemporary",chirp-v5,classical
classical,baroque,"baroque classical, majestic atmosphere, featuring solo piano with delicate chamber ensemble accompaniment","classical, orchestral, strings",chirp-v5,classical
classical,romantic,"romantic classical, majestic atmosphere, featuring solo piano with delicate chamber ensemble accompaniment","classical, piano, solo",chirp-v5,classical
classical,contemporary classical,"contemporary classical, majestic atmosphere, featuring solo piano with delicate chamber ensemble accompaniment","classical, baroque, harpsichord",chirp-v5,classical
classical,minimalist,"minimalist classical, majestic atmosphere, featuring solo piano with delicate chamber ensemble accompaniment","classical, chamber, quartet",chirp-v5,classical
classical,neoclassical,"neoclassical, majestic atmosphere, featuring solo piano with delicate chamber ensemble accompaniment","classical, minimalist, contemporary",chirp-v5,classical
classical,impressionist,"impressionist classical, majestic atmosphere, featuring solo piano with delicate chamber ensemble accompaniment","classical, orchestral, strings",chirp-v5,classical
classical,chamber music,"chamber music classical, majestic atmosphere, featuring solo piano with delicate chamber ensemble accompaniment","classical, piano, solo",chirp-v5,classical
classical,symphonic,"symphonic classical, majestic atmosphere, featuring solo piano with delicate chamber ensemble accompaniment","classical, baroque, harpsichord",chirp-v5,classical
classical,early music,"early music classical, majestic atmosphere, featuring solo piano with delicate chamber ensemble accompaniment","classical, chamber, quartet",chirp-v5,classical
classical,modern classical,"modern classical, majestic atmosphere, featuring solo piano with delicate chamber ensemble accompaniment","classical, minimalist, contemporary",chirp-v5,classical
classical,baroque,"baroque classical, serene atmosphere, featuring solo piano with delicate chamber ensemble accompaniment","classical, orchestral, strings",chirp-v5,classical
classical,romantic,"romantic classical, serene atmosphere, featuring solo piano with delicate chamber ensemble accompaniment","classical, piano, solo",chirp-v5,classical
classical,contemporary classical,"contemporary classical, serene atmosphere, featuring solo piano with delicate chamber ensemble accompaniment","classical, baroque, harpsichord",chirp-v5,classical
classical,minimalist,"minimalist classical, serene atmosphere, featuring solo piano with delicate chamber ensemble accompaniment","classical, chamber, quartet",chirp-v5,classical
classical,neoclassical,"neoclassical, serene atmosphere, featuring solo piano with delicate chamber ensemble accompaniment","classical, minimalist, contemporary",chirp-v5,classical
classical,impressionist,"impressionist classical, serene atmosphere, featuring solo piano with delicate chamber ensemble accompaniment","classical, orchestral, strings",chirp-v5,classical
classical,chamber music,"chamber music classical, serene atmosphere, featuring solo piano with delicate chamber ensemble accompaniment","classical, piano, solo",chirp-v5,classical
classical,symphonic,"symphonic classical, serene atmosphere, featuring solo piano with delicate chamber ensemble accompaniment","classical, baroque, harpsichord",chirp-v5,classical
